annee,mois,num_jour,jour,nb_naiss_jour,phase_(deg)
1998,Mars,5,jeudi,2151,89.6036
1998,Mars,6,vendredi,2098,77.298
1998,Mars,7,samedi,1675,65.3219
1998,Mars,8,dimanche,1538,53.6267
1998,Mars,9,lundi,2104,42.164
1998,Mars,10,mardi,2279,30.891
1998,Mars,11,mercredi,2051,19.7736
1998,Mars,12,jeudi,2089,8.801
1998,Mars,13,vendredi,2148,2.435
1998,Mars,14,samedi,1743,13.0818
1998,Mars,15,dimanche,1504,23.8803
1998,Mars,16,lundi,2130,34.691
1998,Mars,17,mardi,2194,45.5482
1998,Mars,18,mercredi,2146,56.5025
1998,Mars,19,jeudi,2114,67.6157
1998,Mars,20,vendredi,2104,78.9579
1998,Mars,21,samedi,1634,90.6032
1998,Mars,22,dimanche,1459,102.6238
1998,Mars,23,lundi,2036,115.0797
1998,Mars,24,mardi,2161,128.0062
1998,Mars,25,mercredi,2135,141.3977
1998,Mars,26,jeudi,2061,155.1891
1998,Mars,27,vendredi,2184,169.187
1998,Mars,28,samedi,1711,175.5598
1998,Mars,29,dimanche,1490,161.7997
1998,Mars,30,lundi,2216,147.7726
1998,Mars,31,mardi,2126,134.0405
1998,Avril,1,mercredi,2092,120.7241
1998,Avril,2,jeudi,2178,107.8681
1998,Avril,3,vendredi,2141,95.4667
1998,Avril,4,samedi,1771,83.4798
1998,Avril,5,dimanche,1537,71.8479
1998,Avril,6,lundi,2141,60.5039
1998,Avril,7,mardi,2325,49.3825
1998,Avril,8,mercredi,2243,38.4268
1998,Avril,9,jeudi,2228,27.5968
1998,Avril,10,vendredi,2277,16.8976
1998,Avril,11,samedi,1748,6.6734
1998,Avril,12,dimanche,1603,6.1557
1998,Avril,13,lundi,1642,16.3589
1998,Avril,14,mardi,2126,27.1724
1998,Avril,15,mercredi,2285,38.18
1998,Avril,16,jeudi,2358,49.3668
1998,Avril,17,vendredi,2284,60.7651
1998,Avril,18,samedi,1854,72.4229
1998,Avril,19,dimanche,1569,84.3943
1998,Avril,20,lundi,2191,96.7311
1998,Avril,21,mardi,2353,109.4725
1998,Avril,22,mercredi,2200,122.6318
1998,Avril,23,jeudi,2232,136.1799
1998,Avril,24,vendredi,2263,150.0218
1998,Avril,25,samedi,1800,163.9145
1998,Avril,26,dimanche,1589,175.535
1998,Avril,27,lundi,2228,166.4392
1998,Avril,28,mardi,2269,152.9169
1998,Avril,29,mercredi,2303,139.5392
1998,Avril,30,jeudi,2387,126.5607
1998,Mai,1,vendredi,1670,114.0381
1998,Mai,2,samedi,1765,101.961
1998,Mai,3,dimanche,1591,90.2819
1998,Mai,4,lundi,2278,78.9331
1998,Mai,5,mardi,2409,67.839
1998,Mai,6,mercredi,2246,56.9248
1998,Mai,7,jeudi,2368,46.1241
1998,Mai,8,vendredi,1695,35.3863
1998,Mai,9,samedi,1753,24.6954
1998,Mai,10,dimanche,1633,14.1626
1998,Mai,11,lundi,2315,5.3273
1998,Mai,12,mardi,2383,10.0137
1998,Mai,13,mercredi,2276,20.6304
1998,Mai,14,jeudi,2290,31.8719
1998,Mai,15,vendredi,2280,43.4115
1998,Mai,16,samedi,1735,55.21
1998,Mai,17,dimanche,1510,67.2761
1998,Mai,18,lundi,2102,79.6311
1998,Mai,19,mardi,2310,92.2967
1998,Mai,20,mercredi,2257,105.2834
1998,Mai,21,jeudi,1601,118.5797
1998,Mai,22,vendredi,2032,132.1382
1998,Mai,23,samedi,1708,145.8587
1998,Mai,24,dimanche,1493,159.5342
1998,Mai,25,lundi,2146,172.2216
1998,Mai,26,mardi,2311,170.7372
1998,Mai,27,mercredi,2077,158.1953
1998,Mai,28,jeudi,2167,145.3652
1998,Mai,29,vendredi,2129,132.8445
1998,Mai,30,samedi,1677,120.7174
1998,Mai,31,dimanche,1509,108.9756
1998,Juin,1,lundi,1491,97.5709
1998,Juin,2,mardi,2126,86.4343
1998,Juin,3,mercredi,2159,75.4874
1998,Juin,4,jeudi,2153,64.6508
1998,Juin,5,vendredi,2159,53.8505
1998,Juin,6,samedi,1755,43.0242
1998,Juin,7,dimanche,1428,32.1318
1998,Juin,8,lundi,2118,21.1875
1998,Juin,9,mardi,2152,10.487
1998,Juin,10,mercredi,2262,5.3304
1998,Juin,11,jeudi,2126,14.7942
1998,Juin,12,vendredi,2201,26.3964
1998,Juin,13,samedi,1635,38.4393
1998,Juin,14,dimanche,1501,50.7596
1998,Juin,15,lundi,2209,63.314
1998,Juin,16,mardi,2215,76.0843
1998,Juin,17,mercredi,2158,89.0579
1998,Juin,18,jeudi,2154,102.218
1998,Juin,19,vendredi,2217,115.5352
1998,Juin,20,samedi,1827,128.9593
1998,Juin,21,dimanche,1579,142.4105
1998,Juin,22,lundi,2235,155.7577
1998,Juin,23,mardi,2286,168.6384
1998,Juin,24,mercredi,2230,174.812
1998,Juin,25,jeudi,2297,163.82
1998,Juin,26,vendredi,2218,151.573
1998,Juin,27,samedi,1757,139.5277
1998,Juin,28,dimanche,1646,127.7927
1998,Juin,29,lundi,2133,116.3597
1998,Juin,30,mardi,2315,105.1808
1998,Juillet,1,mercredi,2283,94.1881
1998,Juillet,2,jeudi,2252,83.3031
1998,Juillet,3,vendredi,2265,72.444
1998,Juillet,4,samedi,1832,61.5313
1998,Juillet,5,dimanche,1646,50.4933
1998,Juillet,6,lundi,2170,39.2725
1998,Juillet,7,mardi,2357,27.8376
1998,Juillet,8,mercredi,2159,16.2288
1998,Juillet,9,jeudi,2420,5.2118
1998,Juillet,10,vendredi,2267,9.3263
1998,Juillet,11,samedi,1914,21.5009
1998,Juillet,12,dimanche,1623,34.1954
1998,Juillet,13,lundi,2165,47.1163
1998,Juillet,14,mardi,1678,60.1781
1998,Juillet,15,mercredi,2204,73.3274
1998,Juillet,16,jeudi,2334,86.5243
1998,Juillet,17,vendredi,2364,99.7356
1998,Juillet,18,samedi,1854,112.9299
1998,Juillet,19,dimanche,1624,126.0721
1998,Juillet,20,lundi,2316,139.1188
1998,Juillet,21,mardi,2428,152.0133
1998,Juillet,22,mercredi,2244,164.6589
1998,Juillet,23,jeudi,2358,176.2713
1998,Juillet,24,vendredi,2197,169.9456
1998,Juillet,25,samedi,1886,158.1706
1998,Juillet,26,dimanche,1678,146.5406
1998,Juillet,27,lundi,2224,135.1485
1998,Juillet,28,mardi,2262,123.9741
1998,Juillet,29,mercredi,2214,112.9672
1998,Juillet,30,jeudi,2258,102.0607
1998,Juillet,31,vendredi,2225,91.1769
1998,Août,1,samedi,1779,80.233
1998,Août,2,dimanche,1628,69.146
1998,Août,3,lundi,2164,57.8377
1998,Août,4,mardi,2329,46.2418
1998,Août,5,mercredi,2373,34.3102
1998,Août,6,jeudi,2301,22.0236
1998,Août,7,vendredi,2341,9.4246
1998,Août,8,samedi,1939,3.9525
1998,Août,9,dimanche,1727,16.984
1998,Août,10,lundi,2307,30.3757
1998,Août,11,mardi,2415,43.8637
1998,Août,12,mercredi,2301,57.3479
1998,Août,13,jeudi,2221,70.7526
1998,Août,14,vendredi,2194,84.0246
1998,Août,15,samedi,1689,97.1312
1998,Août,16,dimanche,1584,110.0554
1998,Août,17,lundi,2122,122.7895
1998,Août,18,mardi,2195,135.3287
1998,Août,19,mercredi,2115,147.668
1998,Août,20,jeudi,2143,159.8008
1998,Août,21,vendredi,2116,171.7188
1998,Août,22,samedi,1790,176.5659
1998,Août,23,dimanche,1484,165.0844
1998,Août,24,lundi,2089,153.7987
1998,Août,25,mardi,2286,142.6887
1998,Août,26,mercredi,2069,131.7156
1998,Août,27,jeudi,2128,120.8266
1998,Août,28,vendredi,2192,109.9565
1998,Août,29,samedi,1724,99.0305
1998,Août,30,dimanche,1532,87.9669
1998,Août,31,lundi,2044,76.682
1998,Septembre,1,mardi,2184,65.0958
1998,Septembre,2,mercredi,2163,53.14
1998,Septembre,3,jeudi,2231,40.7675
1998,Septembre,4,vendredi,2185,27.9634
1998,Septembre,5,samedi,1717,14.7606
1998,Septembre,6,dimanche,1567,1.5989
1998,Septembre,7,lundi,2231,12.701
1998,Septembre,8,mardi,2308,26.585
1998,Septembre,9,mercredi,2290,40.4534
1998,Septembre,10,jeudi,2293,54.1711
1998,Septembre,11,vendredi,2214,67.6451
1998,Septembre,12,samedi,1772,80.8212
1998,Septembre,13,dimanche,1615,93.6799
1998,Septembre,14,lundi,2226,106.2278
1998,Septembre,15,mardi,2339,118.4871
1998,Septembre,16,mercredi,2334,130.4862
1998,Septembre,17,jeudi,2232,142.2522
1998,Septembre,18,vendredi,2297,153.8037
1998,Septembre,19,samedi,1809,165.1308
1998,Septembre,20,dimanche,1696,175.8576
1998,Septembre,21,lundi,2366,171.9959
1998,Septembre,22,mardi,2396,161.2018
1998,Septembre,23,mercredi,2376,150.3514
1998,Septembre,24,jeudi,2228,139.5246
1998,Septembre,25,vendredi,2185,128.6919
1998,Septembre,26,samedi,1915,117.8002
1998,Septembre,27,dimanche,1612,106.7836
1998,Septembre,28,lundi,2379,95.5669
1998,Septembre,29,mardi,2328,84.0714
1998,Septembre,30,mercredi,2241,72.221
1998,Octobre,1,jeudi,2286,59.9525
1998,Octobre,2,vendredi,2313,47.2286
1998,Octobre,3,samedi,1748,34.0562
1998,Octobre,4,dimanche,1594,20.523
1998,Octobre,5,lundi,2213,7.1279
1998,Octobre,6,mardi,2240,8.61
1998,Octobre,7,mercredi,2124,22.3538
1998,Octobre,8,jeudi,2219,36.2916
1998,Octobre,9,vendredi,2144,50.0008
1998,Octobre,10,samedi,1751,63.352
1998,Octobre,11,dimanche,1562,76.2921
1998,Octobre,12,lundi,2171,88.8178
1998,Octobre,13,mardi,2161,100.9583
1998,Octobre,14,mercredi,2150,112.7612
1998,Octobre,15,jeudi,2181,124.2803
1998,Octobre,16,vendredi,2169,135.5659
1998,Octobre,17,samedi,1784,146.6552
1998,Octobre,18,dimanche,1524,157.5522
1998,Octobre,19,lundi,2099,168.1124
1998,Octobre,20,mardi,2231,175.7396
1998,Octobre,21,mercredi,2145,168.5527
1998,Octobre,22,jeudi,2142,158.1133
1998,Octobre,23,vendredi,2173,147.3832
1998,Octobre,24,samedi,1710,136.5184
1998,Octobre,25,dimanche,1542,125.5123
1998,Octobre,26,lundi,2025,114.322
1998,Octobre,27,mardi,2095,102.889
1998,Octobre,28,mercredi,2061,91.1481
1998,Octobre,29,jeudi,2009,79.036
1998,Octobre,30,vendredi,2060,66.5018
1998,Octobre,31,samedi,1610,53.5227
1998,Novembre,1,dimanche,1504,40.1236
1998,Novembre,2,lundi,2041,26.4132
1998,Novembre,3,mardi,2260,12.7707
1998,Novembre,4,mercredi,2234,5.3701
1998,Novembre,5,jeudi,2166,17.2885
1998,Novembre,6,vendredi,2205,30.9413
1998,Novembre,7,samedi,1684,44.4155
1998,Novembre,8,dimanche,1544,57.4945
1998,Novembre,9,lundi,2201,70.1194
1998,Novembre,10,mardi,2273,82.2972
1998,Novembre,11,mercredi,1689,94.0722
1998,Novembre,12,jeudi,2178,105.509
1998,Novembre,13,vendredi,2104,116.6787
1998,Novembre,14,samedi,1793,127.6496
1998,Novembre,15,dimanche,1504,138.4792
1998,Novembre,16,lundi,2154,149.2025
1998,Novembre,17,mardi,2178,159.7971
1998,Novembre,18,mercredi,2120,169.9331
1998,Novembre,19,jeudi,2109,174.5572
1998,Novembre,20,vendredi,2206,165.9606
1998,Novembre,21,samedi,1726,155.3002
1998,Novembre,22,dimanche,1511,144.2624
1998,Novembre,23,lundi,2161,132.9902
1998,Novembre,24,mardi,2266,121.4885
1998,Novembre,25,mercredi,2219,109.7288
1998,Novembre,26,jeudi,2144,97.6707
1998,Novembre,27,vendredi,2121,85.2731
1998,Novembre,28,samedi,1708,72.5058
1998,Novembre,29,dimanche,1486,59.3629
1998,Novembre,30,lundi,2051,45.879
1998,Décembre,1,mardi,2127,32.1514
